StartDate,EndDate,Progress,Durationinseconds,ID,Consent,Consent_check,Consent_NY_2ndchance,Country,Country_5_TEXT,Relationship,Relationship_list,Relationship_list_12_TEXT,Gender,Gender_list,Gender_list_38_TEXT,Gender_assigned,Sex_identity,Sex_identity_7_TEXT,Sex_Attraction,Sex_Attraction_7_TEXT,Sex_Experiences,Sex_Experiences_7_TEXT,SES_ladder,Skin_colour_choice,Weight_metric,Weight_kilograms_1,Weight_Pounds_1,Weight_StonesPounds_1,Weight_StonesPounds_2,Body_dissat_M_1,Body_dissat_M_2,Body_dissat_M_3,Body_dissat_M_4,Body_dissat_M_5,Body_dissat_M_6,Body_dissat_M_7_r,Body_dissat_BF_1,Body_dissat_BF_2,Body_dissat_BF_3,Body_dissat_BF_4,Body_dissat_BF_5,QoL_1_Psych_C1,QoL_2_Psych_R4,QoL_5_Psych_MH_7,QoL_7_Psych_SW3,QoL_8_Psych_MH8,QoL_9_Psych_R6,QoL_10_Psych_R1,QoL_12_Psych_MH2,QoL_14_Psych_MH3,QoL_13_Psych_SW2,QoL_16_Psych_MH4,QoL_17_Psych_H2,QoL_18_Psych_MH6,QoL_4_Psych_R7,QoL_20_Psych_H3,QoL_21_Psych_C3,QoL_23_Psych_R1,QoL_25_Psych_H4,QoL_26_Psych_SW1,QoL_27_Psych_H1,QoL_29_Psych_C2,QoL_31_Psych_R3,QoL_33_Psych_MH1,QoL_34_R5,QoL_35_MH5,EDS_bodyweight_1,EDS_bodyweight_2,EDS_bodyweight_3,EDS_bodyweight_4,EDS_bodyweight_5,EDS_bodyweight_6,EDS_bodyweight_7,EDS_bodyweight_8,EDS_bodyweight_9,WBISM_1_r,WBISM_2,WBISM_3,WBISM_4,WBISM_5,WBISM_6,WBISM_7,WBISM_8,WBISM_9_r,WBISM_10,WBISM_11,WeightBias_1,WeightBias_2,WeightBias_3,WeightBias_4,WeightBias_5,WeightBias_6,WeightBias_7_r,WeightBias_8,WeightBias_9_r,WeightBias_10_r,WeightBias_11_r,WeightBias_12_r,WeightBias_13_r,WeightBias_14,WeightBias_15_r,WeightBias_16_r,WeightBias_17_r,WeightBias_18_r,WeightBias_19_r,WeightBias_20_r,SBQR_4,Likelihood,Weight_kilograms_1_New,Weight_Pounds_1_New,Weight_StonesPounds_1_New,Weight_StonesPounds_2_New
4/1/2020 0:00:00,4/1/2020 0:00:00,38,727,edd5bbe1596aedb53036e17f19c21728,1,NA,NA,4,NA,1,NA,NA,1,NA,NA,NA,3,NA,1,NA,2,NA,6,1,2, ,96, , ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,5,5,4,4,2,2,4,4,2,4,4,4,4,3,3,4,4,3,4,4,4,5,3,4,4,3,4,2,3,4,NA, ,185, , 
4/1/2020 0:00:00,4/1/2020 0:00:00,94,716,d41881913dafbd43fca9d1ee8c8313d6,1,NA,NA,4,NA,1,NA,NA,1,NA,NA,NA,2,NA,3,NA,3,NA,4,3,2, ,106, , ,3,3,4,3,3,4,3,5,4,4,3,3,2,3,3,3,2,1,2,3,3,3,2,2,4,1,1,2,1,2,3,3,3,3,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,5,7,5,4,5,1,5,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, ,195, , 
4/2/2020 0:00:00,4/2/2020 0:00:00,31,182,99303831c2722ddb864080795a75206a,1,NA,NA,2,NA,1,NA,NA,2,NA,NA,2,5,NA,4,NA,1,NA,3, ,2, , , , ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, , , , 
4/1/2020 0:00:00,4/1/2020 0:00:00,91,3502,92164b2386a3f357aba0a1238cb2a224,1,NA,NA,4,NA,2,"0,4,6",NA,1,NA,NA,NA,3,NA,1,NA,3,NA,4,1,2, ,81, , ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,3,1,2,2,4,2,1,2,2,1,3,2,2,2,1,2,2,3,3,2,1,1,1,2,2,2,2,2,2,1,6,2,5,4,3,1,2,2,6,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA, ,170, , 
4/5/2020 0:00:00,4/5/2020 0:00:00,44,499,31891749745b34f782df65fa2c5fcfbe,1,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,2,NA,4,NA,4,NA,7,3,1,36, , , ,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,1,1,1,1,1,7,1,1,7,7,7,7,7,7,2,7,7,4,4,4,4,7,4,4,4,4,4,4,1,NA,75, , , 
4/8/2020 0:00:00,4/9/2020 0:00:00,69,96371,953532e94ace0708ed18a733d8565f55,1,NA,NA,4,NA,1,NA,NA,1,NA,NA,NA,2,NA,7,More so males but it really depends on the person, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4/15/2020 0:00:00,4/15/2020 0:00:00,2,19,8149e3f75abf7856d6b78dc7609921d2, ,NA,NA, ,NA, ,NA,NA, ,NA,NA,NA, ,NA, ,NA, ,NA, , , , , , , ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, , , , 
4/22/2020 0:00:00,4/22/2020 0:00:00,41,225,3348341cbc367b7b9db5f484ab2873c0,1,NA,NA,2,NA,1,NA,NA,1,NA,NA,NA,2,NA,2,NA,3,NA,10,4,2, ,94, , ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,6,4,6,2,5,3,2,2,5,6,7,2,6,2,2,2,2,2,2,NA, ,183, , 
2/18/2020 0:00:00,2/18/2020 0:00:00,100,599,b4f2a307a7b865a7d050fe27df358c2c,1,NA,NA,3,NA,2,6,NA,1,NA,NA,NA,3,NA,1,NA,1,NA,7,1,1,54, , , ,3,2,3,2,1,4,3,3,4,2,3,3,2,3,2,3,2,1,4,2,3,2,1,3,1,1,2,1,4,3,1,2,2,3,2,3,1,1,1,1,1,1,1,1,1,1,7,1,1,5,1,1,1,1,5,1,1,7,7,7,7,6,3,1,7,1,1,4,4,6,7,4,1,1,1,1,4,3,1,93, , , 
2/18/2020 0:00:00,2/18/2020 0:00:00,100,903,a54292d6f046ca512ccd50c846cc6603,1,NA,NA,3,NA,1,NA,NA,1,NA,NA,NA,3,NA,2,NA,2,NA,3,1,1,49, , , ,4,4,3,3,5,5,2,5,5,4,4,4,4,3,3,4,3,1,3,2,4,3,4,4,2,1,3,4,4,3,2,5,4,4,5,4,2,2,1,1,1,1,1,2,2,1,2,5,5,6,5,2,2,2,2,3,5,6,6,6,5,6,3,4,6,2,2,3,3,3,5,4,6,3,4,3,2,7,1,88, , , 
2/18/2020 0:00:00,2/18/2020 0:00:00,100,1322,09d1ca0fc6661827306b932cba91b22d,1,NA,NA,5,Switzerland,2,9,NA,1,NA,NA,NA,3,NA,1,NA,2,NA,7,4,1,65, , , ,2,2,3,1,2,3,4,2,3,2,1,2,2,1,2,1,2,1,1,2,2,1,1,2,1,1,2,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,6,2,2,3,2,2,2,1,6,2,2,7,7,7,7,7,7,2,7,2,4,3,4,3,6,2,3,4,3,3,2,1,2,104, , , 
2/18/2020 0:00:00,2/18/2020 0:00:00,100,617,219774754cdfe95370cfc7e7563a18ec,1,NA,NA,3,NA,2,2,NA,1,NA,NA,NA,3,NA,1,NA,1,NA,3,1,1,51, , , ,4,4,4,1,4,5,3,5,5,5,5,5,2,5,4,2,2,1,5,3,2,5,4,3,4,1,3,2,3,3,2,4,4,5,5,2,2,3,2,2,2,3,3,2,1,1,1,7,7,7,7,7,6,6,1,7,7,4,5,6,6,6,6,2,6,1,1,6,4,7,1,7,1,3,2,2,1,6,1,90, , , 
2/18/2020 0:00:00,2/18/2020 0:00:00,100,836,15d3934e055473c7c00df9bde171e690,1,NA,NA,4,NA,1,NA,NA,1,NA,NA,NA,7,MSM,3,NA,2,NA,8,2,2, ,106, , ,4,2,4,2,1,4,3,5,5,3,3,3,2,2,2,2,3,1,2,3,3,1,1,2,2,1,2,2,2,3,1,3,2,2,2,4,1,1,1,1,1,2,1,2,1,1,7,2,2,5,2,2,2,1,3,5,5,4,3,4,3,4,3,4,6,2,4,7,6,7,3,6,3,2,2,2,4,1,1, ,195, , 
2/20/2020 0:00:00,2/20/2020 0:00:00,100,819,9d12257a46eb078d1d3202adc52194fd,1,NA,NA,4,NA,2,"4,9",NA,1,NA,NA,NA,3,NA,1,NA,1,NA,3,3,2, ,161, , ,5,4,5,5,3,5,2,3,4,5,4,4,5,3,4,3,3,1,2,5,3,4,2,4,5,1,4,2,2,3,4,4,4,3,4,2,2,3,3,1,1,3,1,3,1,1,1,7,6,5,2,5,6,6,2,7,7,3,2,4,2,2,5,2,4,2,2,3,4,3,3,3,6,6,6,6,6,7,1, ,250, , 
2/20/2020 0:00:00,2/20/2020 0:00:00,100,437,a23faca3480b544bf6c307d00b296fe7,1,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,3,NA,1,NA,1,NA,3,1,1,86, , , ,3,2,3,1,1,3,3,3,3,3,3,3,2,4,3,3,2,1,2,2,2,2,1,2,3,1,2,3,3,2,1,2,1,3,4,3,1,4,4,4,5,3,2,4,4,2,7,4,3,4,2,2,1,1,7,1,1,4,7,7,7,7,6,4,7,2,4,4,4,4,5,4,4,2,2,2,2,2,1,125, , , 
2/21/2020 0:00:00,2/21/2020 0:00:00,100,656,8785047df4b0e7fd564370444c99624c,1,NA,NA,3,NA,1,NA,NA,1,NA,NA,NA,3,NA,2,NA,1,NA,5,2,1,43, , , ,4,3,4,2,5,5,1,5,5,3,3,4,2,3,3,4,4,1,2,3,3,2,1,3,2,1,4,2,2,3,2,3,3,3,3,4,1,1,1,1,1,1,1,3,1,1,7,6,5,7,5,2,1,1,3,5,7,7,7,7,3,7,6,4,7,2,4,6,4,5,2,4,2,1,1,1,2,2,1,82, , , 
2/22/2020 0:00:00,2/22/2020 0:00:00,100,1279,fcdd01a84cc8caf921f5968cce69069b,1,NA,NA,4,NA,1,NA,NA,1,NA,NA,NA,3,NA,2,NA,1,NA,5,2,2, ,36, , ,4,5,5,4,5,5,2,2,1,1,1,1,3,5,4,3,2,1,2,3,3,4,1,4,4,1,3,4,2,3,5,4,4,4,4,2,3,2,2,1,1,1,1,4,1,1,3,5,5,4,4,3,5,3,6,4,5,7,7,7,7,7,4,4,7,1,1,7,4,7,2,7,1,1,1,1,3,2,1, ,125, , 
2/25/2020 0:00:00,2/25/2020 0:00:00,100,804,32a01aaca99139f069dcb5e64d860e05,1,NA,NA,4,NA,1,NA,NA,1,NA,NA,NA,3,NA,1,NA,1,NA,4,4,2, ,136, , ,3,2,3,2,3,3,3,4,4,3,3,3,3,4,3,3,3,2,4,3,3,3,1,2,2,2,3,3,2,2,3,3,3,4,3,3,2,3,3,2,2,2,2,3,2,1,5,4,5,5,5,4,5,3,4,3,5,5,5,6,6,6,4,3,5,3,2,3,3,3,5,3,3,3,2,2,2,3,3, ,225, , 
2/25/2020 0:00:00,2/25/2020 0:00:00,100,1313,c21e809b81a35f37aba2de65b6487d5a,1,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,3,NA,2,NA,1,NA,9,1,1,58, , , ,2,1,2,2,2,3,3,5,3,2,2,2,1,2,2,2,2,1,2,1,3,2,1,3,1,1,2,2,2,3,1,2,2,3,2,2,1,2,2,1,1,2,1,3,1,1,4,5,5,5,5,5,4,1,3,5,5,6,3,3,3,6,3,3,6,2,4,6,4,6,2,6,6,4,4,4,5,3,2,97, , , 
2/25/2020 0:00:00,2/25/2020 0:00:00,100,766,062186b50ccd9c0df010ac3b52a2be3d,1,NA,NA,4,NA,1,NA,NA,1,NA,NA,NA,3,NA,2,NA,2,NA,7,3,2, ,61, , ,4,3,4,3,2,4,3,1,1,2,1,1,3,3,3,2,3,2,4,3,3,3,1,2,4,2,2,2,2,3,3,3,3,2,2,2,1,1,1,1,1,1,1,3,2,1,6,1,2,5,5,2,2,1,7,1,1,7,7,7,6,6,7,4,7,1,2,3,3,3,6,3,2,1,1,2,2,4,2, ,150, , 
2/25/2020 0:00:00,2/25/2020 0:00:00,100,2167,0478a29fedce9ab076efefd63ac93123,1,NA,NA,1,NA,2,7,NA,1,NA,NA,NA,3,NA,1,NA,1,NA,9,1,1,37, , , ,4,3,4,2,4,4,3,2,3,3,2,2,3,2,3,3,2,1,2,3,3,2,1,3,2,1,2,2,2,3,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,7,1,1,7,5,6,7,6,5,4,7,2,1,7,6,7,2,7,2,1,1,1,3,3,2,76, , , 
2/25/2020 0:00:00,2/25/2020 0:00:00,100,2061,97d6e802ba96b339570e795b9e9b87c2,1,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,3,NA,1,NA,1,NA,6,4,1,14, , , ,3,2,4,3,5,4,3,2,2,1,1,2,2,1,1,2,2,2,1,2,2,1,1,2,1,1,1,2,1,2,2,2,2,1,1,1,1,2,1,1,2,1,2,NA,1,1,6,3,1,3,1,1,5,1,6,1,4,6,6,6,5,7,6,2,7,1,2,4,4,4,5,4,4,3,4,3,1,3,1,53, , , 
2/19/2020 0:00:00,2/25/2020 0:00:00,100,563215,bfe9ed39fcebd390fd0fa1e3d3897382,1,NA,NA,2,NA,1,NA,NA,1,NA,NA,NA,3,NA,2,NA,2,NA,4,2,2, ,131, , ,1,1,3,2,1,3,2,1,3,5,3,3,3,3,3,4,4,2,2,4,4,3,2,4,4,1,3,4,2,3,3,5,4,4,3,3,3,2,2,2,2,2,2,3,3,2,6,2,5,5,5,2,5,1,4,3,2,6,6,6,7,7,6,1,7,1,1,1,1,1,6,2,1,1,1,1,1,5,1, ,220, , 
2/25/2020 0:00:00,2/25/2020 0:00:00,100,1154,d4d97291c625f571e12e6d95f2799cab,1,NA,NA,2,NA,1,NA,NA,1,NA,NA,NA,3,NA,1,NA,7,"Only once with a woman, all others with males",4,2,2, ,103, , ,3,1,3,2,3,3,3,4,3,3,2,3,3,3,3,3,3,1,2,2,3,2,1,3,3,1,3,2,2,3,2,3,3,3,3,2,2,2,1,1,1,1,1,2,1,1,7,5,5,5,2,1,4,1,3,5,5,7,6,6,4,6,3,4,7,1,2,6,5,7,2,6,2,2,2,2,2,3,2, ,192, , 
2/25/2020 0:00:00,2/25/2020 0:00:00,100,702,fae033905a0aa0a8b529398b8aeb5f65,1,NA,NA,4,NA,2,12,"Long-term relationship, but it's complicated. On-again, off-again partnership.",1,NA,NA,NA,3,NA,1,NA,2,NA,3,2,2, ,90, , ,3,3,4,2,3,4,2,5,5,3,2,4,3,3,5,4,4,3,4,3,3,4,4,4,5,3,4,3,3,3,4,5,4,4,5,4,5,1,1,1,1,1,1,1,1,1,5,3,6,5,2,2,5,2,3,5,4,7,6,7,6,7,3,2,7,1,1,7,7,7,1,7,1,1,1,1,2,4,1, ,179, , 
2/25/2020 0:00:00,2/25/2020 0:00:00,100,953,e8eb7fe4acbedac1e334980e7017dc23,1,NA,NA,1,NA,2,"6,9",NA,1,NA,NA,NA,3,NA,1,NA,2,NA,4,1,1,42, , , ,5,5,5,5,5,5,1,5,5,5,4,4,4,5,4,5,3,1,2,4,4,3,5,4,4,1,3,4,3,4,1,5,4,4,4,4,1,1,4,3,3,1,1,4,4,3,1,6,7,7,7,7,6,5,2,6,6,4,3,4,2,4,1,2,4,1,4,6,7,7,1,7,4,4,4,4,7,1,1,81, , , 
2/25/2020 0:00:00,2/25/2020 0:00:00,100,13121,60452ad8ac595b47af5f347838e73897,1,NA,NA,1,NA,2,"3,6",NA,1,NA,NA,NA,3,NA,2,NA,2,NA,6,1,1,37, , , ,3,4,3,3,3,3,2,5,5,5,4,5,3,3,4,4,4,2,2,3,4,4,3,4,3,2,3,3,2,3,4,3,3,2,3,2,1,3,3,3,4,2,3,4,3,3,5,6,6,6,6,6,6,5,2,4,6,3,3,3,4,5,4,3,5,3,3,3,3,4,5,5,3,3,3,3,3,5,2,76, , , 
2/27/2020 0:00:00,2/27/2020 0:00:00,100,634,5980b197878183dd8a72af2650e80d0a,1,NA,NA,4,NA,1,NA,NA,1,NA,NA,NA,3,NA,1,NA,1,NA,5,3,2, ,64, , ,4,4,4,3,3,4,2,4,4,3,3,4,2,3,2,2,2,1,1,3,3,2,1,3,1,1,2,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,5,6,6,4,4,4,2,2,2,5,2,3,3,3,2,4,2,7,1,1,3,4,3,6,4,4,4,4,4,4,1,1, ,153, , 
2/29/2020 0:00:00,2/29/2020 0:00:00,100,536,8ca4eb19d5f0c807d0e3b7141174c7ae,1,NA,NA,4,NA,1,NA,NA,1,NA,NA,NA,3,NA,1,NA,2,NA,3,3,2, ,121, , ,5,5,5,5,5,5,1,5,5,3,4,5,4,4,5,4,4,1,2,5,3,3,4,3,5,2,4,4,2,3,3,4,4,3,5,4,5,2,2,2,1,1,1,3,2,2,6,6,6,7,7,5,5,2,1,4,7,4,3,7,3,7,3,4,6,2,4,7,7,7,1,7,4,4,4,4,4,6,3, ,210, , 
2/29/2020 0:00:00,2/29/2020 0:00:00,100,816,7e434ba5f43a39f2f598a92f52b1ae1e,1,NA,NA,1,NA,2,2,NA,1,NA,NA,NA,3,NA,1,NA,2,NA,6,4,1,36, , , ,2,3,5,2,5,5,3,4,4,5,2,3,2,3,3,3,3,2,2,4,2,2,2,3,3,2,2,3,2,3,2,4,3,3,3,2,1,2,2,2,2,2,1,2,2,1,6,6,5,6,6,2,4,2,5,6,6,2,4,6,6,7,5,1,7,1,1,3,2,4,7,3,1,2,1,1,1,3,1,75, , , 
2/29/2020 0:00:00,2/29/2020 0:00:00,100,581,bce9989f98913fd89b189949d5a44cb0,1,NA,NA,2,NA,2,"2,12","Exclusive hanging out, but not boyfriend or 'dating'.",1,NA,NA,NA,3,NA,2,NA,1,NA,7,1,2, ,51, , ,5,3,5,4,5,5,1,5,4,4,3,5,3,2,4,4,3,1,1,2,4,4,2,3,3,1,3,3,2,2,4,2,4,3,5,2,3,1,1,1,1,1,1,1,1,1,6,5,5,7,7,5,6,3,4,5,6,7,7,7,3,7,7,2,7,1,1,4,2,7,3,5,2,2,2,2,2,3,1, ,140, , 
2/29/2020 0:00:00,2/29/2020 0:00:00,100,751,2f08b3801af16620a8aa8f777bba211f,1,NA,NA,1,NA,2,5,NA,1,NA,NA,NA,3,NA,1,NA,1,NA,1,2,1,45, , , ,3,2,3,3,1,3,3,5,4,3,3,5,5,4,3,3,3,1,2,4,3,3,2,3,4,2,2,2,2,3,1,5,4,4,5,1,2,2,4,1,3,1,4,4,1,1,1,2,3,1,1,4,4,1,3,3,3,6,3,6,3,4,3,4,6,2,4,7,4,6,4,4,1,2,1,1,2,4,1,84, , , 
2/29/2020 0:00:00,2/29/2020 0:00:00,100,1147,19ea025747e2477d323a5f76634415d7,1,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,2,NA,3,NA,3,NA,6,2,1,39, , , ,3,3,3,3,3,3,3,3,2,2,2,2,3,3,3,2,2,1,3,2,2,2,1,2,1,1,3,2,3,3,1,3,2,4,3,3,1,2,1,2,1,1,1,2,1,1,6,4,4,2,2,1,2,1,6,2,2,3,4,4,4,3,2,4,4,4,3,6,6,6,2,6,4,4,2,2,4,3,1,78, , , 
2/29/2020 0:00:00,2/29/2020 0:00:00,100,1361,60b1286a4697f5ac392c01201b2f218e,1,NA,NA,4,NA,1,NA,NA,1,NA,NA,NA,3,NA,2,NA,2,NA,4,2,2, ,171, , ,5,2,5,5,2,5,1,5,5,2,5,5,4,3,3,3,4,1,2,5,3,2,1,4,3,1,2,2,1,2,4,3,3,1,2,1,1,1,1,1,1,1,1,3,NA,NA,7,7,6,7,7,2,6,1,3,7,7,7,7,7,7,7,2,4,7,1,1,7,7,7,1,7,1,1,1,1,1,1,1, ,260, , 
2/29/2020 0:00:00,2/29/2020 0:00:00,100,512,8879282338a13c802c8d5acd10da5e54,1,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,3,NA,1,NA,1,NA,3,2,1,71, , , ,1,1,1,1,1,1,5,5,4,3,2,4,3,4,3,3,3,1,3,5,3,3,2,4,4,1,3,3,4,4,3,4,3,4,3,5,3,2,1,1,1,1,1,2,1,2,6,6,5,5,4,3,2,2,3,3,3,5,6,7,6,6,7,2,6,7,1,4,4,4,7,4,2,2,2,2,3,3,4,110, , , 
2/29/2020 0:00:00,2/29/2020 0:00:00,100,431,692bc80d64eb1aa06d976b8bff086fee,1,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,3,NA,2,NA,1,NA,7,2,1,53, , , ,5,1,5,4,2,4,2,5,4,1,2,3,4,4,3,3,4,1,2,4,3,1,1,3,2,1,3,2,2,3,1,3,3,4,4,4,2,2,2,1,1,1,1,3,1,1,6,3,6,7,6,5,2,1,4,5,5,6,6,7,7,7,6,4,7,1,1,7,4,7,2,6,2,2,2,2,2,2,1,92, , , 
2/29/2020 0:00:00,2/29/2020 0:00:00,100,721,9dfdc30f35562fccf1e3733d4cf985db,1,NA,NA,3,NA,2,6,NA,1,NA,NA,NA,3,NA,2,NA,2,NA,8,3,1,43, , , ,4,1,4,3,1,3,2,3,3,3,2,3,4,2,2,3,1,1,3,3,3,2,1,4,3,1,3,2,2,3,1,3,2,3,2,3,1,1,1,1,1,1,1,1,1,1,4,1,2,2,1,1,1,1,7,1,1,3,3,6,5,7,6,2,7,2,2,6,4,7,2,5,2,2,1,1,2,1,2,82, , , 
2/29/2020 0:00:00,2/29/2020 0:00:00,100,1042,820c53c561f8123f91ec377707c91b4c,1,NA,NA,4,NA,1,NA,NA,1,NA,NA,NA,3,NA,1,NA,1,NA,5,3,2, ,26, , ,5,3,5,5,3,5,2,1,2,3,1,1,1,2,5,2,5,4,1,5,1,1,1,1,3,4,1,2,2,3,2,3,2,1,1,1,3,1,1,1,1,1,1,1,1,1,6,2,2,2,2,2,2,2,2,2,2,6,6,6,4,6,4,4,4,4,4,6,6,4,2,6,2,2,2,2,2,1,1, ,115, , 
2/29/2020 0:00:00,2/29/2020 0:00:00,100,842,31c9eeb1990266de589f0308fe5928fe,1,NA,NA,4,NA,2,"7,9",NA,1,NA,NA,NA,2,NA,2,NA,2,NA,6,2,2, ,76, , ,4,3,4,2,2,3,3,3,3,4,3,3,3,3,3,3,3,1,3,4,3,2,1,3,2,1,3,2,3,3,1,2,2,3,2,3,1,1,1,1,1,1,1,1,1,1,6,2,5,2,2,5,2,2,5,2,5,3,6,6,6,6,6,2,6,2,2,6,4,6,2,4,2,2,2,2,3,3,1, ,165, , 
2/29/2020 0:00:00,2/29/2020 0:00:00,100,1146,7e21c3f33e781b9f5553de071b94eca7,1,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,3,NA,2,NA,2,NA,5,2,1,49, , , ,3,3,3,3,2,3,2,3,5,4,3,4,3,2,3,3,2,2,2,3,2,2,2,4,2,2,3,2,3,3,2,3,2,3,3,3,2,1,1,1,1,1,1,1,1,1,6,5,3,5,2,5,2,2,6,2,2,6,6,7,6,6,6,2,7,1,1,4,4,4,4,4,4,1,1,1,1,2,2,88, , , 
2/29/2020 0:00:00,2/29/2020 0:00:00,100,764,6a9c1b849e3b4b2fe1075eed37c1c507,1,NA,NA,3,NA,1,NA,NA,1,NA,NA,NA,3,NA,2,NA,2,NA,3,2,3, , ,85, ,5,5,5,1,5,5,5,5,5,1,1,3,3,4,3,4,2,1,1,4,3,3,2,3,4,4,3,3,2,2,2,5,4,3,3,4,3,3,3,4,4,4,4,4,2,4,1,2,5,7,4,4,5,1,3,5,4,6,6,7,7,7,7,4,7,1,1,4,4,4,7,4,1,1,1,1,1,4,1, , ,12, 
2/29/2020 0:00:00,2/29/2020 0:00:00,100,694,b6a1eae449b47bba7d362d39c5a8ab7b,1,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,3,NA,1,NA,1,NA,7,1,1,30, , , ,4,4,4,3,4,5,2,2,4,4,4,2,2,5,5,5,5,4,5,5,3,5,3,4,5,4,5,5,5,5,5,5,5,5,6,5,5,3,3,2,2,3,3,5,4,5,4,6,6,6,4,4,6,4,2,4,6,4,2,6,3,4,NA,3,4,2,4,7,7,7,1,7,4,4,4,4,4,7,1,69, , , 
2/29/2020 0:00:00,2/29/2020 0:00:00,100,9602,7b4664b031ace65ba379d1c2d4e92fe2,1,NA,NA,4,NA,2,4,NA,1,NA,NA,NA,3,NA,1,NA,2,NA,6,2,2, ,176, , ,3,3,3,2,2,4,5,3,3,3,3,3,2,2,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,7,7,5,5,4,4,3,1,6,3,5,7,4,7,3,7,7,1,7,1,4,2,4,4,7,4,3,1,1,1,1,2,1, ,265, , 
2/29/2020 0:00:00,2/29/2020 0:00:00,100,439,58b695a4dfe53bd4476283d7c917b260,1,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,3,NA,1,NA,2,NA,3,4,1,38, , , ,4,4,4,4,5,5,2,3,3,1,3,3,4,5,3,5,4,1,5,5,3,5,4,4,5,1,4,4,4,4,5,5,5,5,5,5,4,1,1,1,3,1,1,2,3,1,4,6,1,4,4,4,4,1,5,4,6,7,3,6,2,6,2,4,6,6,5,7,7,7,1,7,7,5,4,4,4,5,2,77, , , 
